,name,type,x,y,geometry
193,Fernández,language_school,5.9102368,51.9833183,POINT (5.9102368 51.9833183)
194,Olympus College,school,5.9026580,51.9637486,POINT (5.902658 51.9637486)
195,Lorentz Lyceum,school,5.8933543,51.9538847,POINT (5.8933543 51.9538847)
196,De Lingelaar,school,5.8719401,51.9457733,POINT (5.8719401 51.9457733)
197,Winford Arnhem,school,5.9033254,51.9835914,POINT (5.9033254 51.9835914)
198,Buitenschoolse Opvang Struikrovers,school,5.9340064,51.9947982,POINT (5.9340064 51.9947982)
199,OBS de Boomhut,school,5.9415448,51.9958939,POINT (5.9415448 51.9958939)
200,Julianaschool,school,5.9446480,51.9966100,POINT (5.944648 51.99661)
201,Openbare Basisschool De Spelwert,school,5.2385001,51.8052498,POINT (5.2385001 51.8052498)
202,Christelijk basisonderwijs De Leiboom,school,5.2388618,51.8054929,POINT (5.2388618 51.8054929)
203,Maaswaal College Leemweg,school,5.7529434,51.8055013,POINT (5.7529434 51.8055013)
204,CBS De Wegwijzer,school,5.0751120,51.8717037,POINT (5.075112 51.8717037)
205,OBS De Rietput,school,5.0757193,51.8711057,POINT (5.0757193 51.8711057)
206,Montessori Sterrenschool,school,6.0130098,52.2930523,POINT (6.0130098 52.2930523)
207,Streekschool Hoenderloo,school,5.8776714,52.1195182,POINT (5.8776714 52.1195182)
208,CBS Bekveld,school,6.2861411,52.0426792,POINT (6.2861411 52.0426792)
209,'t Indiaantje,kindergarten,6.0537747,52.2370759,POINT (6.0537747 52.2370759)
210,cbs Eben Haëzer,school,6.0381741,52.2515155,POINT (6.0381741 52.2515155)
211,kbs Martinus,school,6.0899222,52.2292393,POINT (6.0899222 52.2292393)
212,Het Kleurrijk,kindergarten,6.0937417,52.2308232,POINT (6.0937417 52.2308232)
213,Bibliotheek Liemers,library,5.9681544,51.9627042,POINT (5.9681544 51.9627042)
214,obs de Voshaar,school,6.5805723,52.1118120,POINT (6.5805723 52.111812)
215,De Driesprong,school,6.6352405,52.1036771,POINT (6.6352405 52.1036771)
216,Het Assink Lyceum,school,6.6549213,52.0976331,POINT (6.6549213 52.0976331)
217,,kindergarten,6.6500961,52.0973254,POINT (6.6500961 52.0973254)
218,De Schakel,school,6.6582810,52.0977318,POINT (6.658281 52.0977318)
219,Op d'n Esch,school,6.6400183,52.1017567,POINT (6.6400183 52.1017567)
220,Bibliotheek Oost Achterhoek,library,6.6473877,52.1032422,POINT (6.6473877 52.1032422)
221,Hartemink,driving_school,6.6441859,52.0916447,POINT (6.6441859 52.0916447)
222,Het Assink Lyceum,school,6.6504380,52.0991978,POINT (6.650438 52.0991978)
223,basisschool de Sterrenboog,school,6.5618376,52.0667054,POINT (6.5618376 52.0667054)
224,Theo Thijssen,kindergarten,6.1803523,52.1426264,POINT (6.1803523 52.1426264)
225,De Meeander,school,6.4658272,51.9722974,POINT (6.4658272 51.9722974)
226,cbs e Knienenbult,school,6.3955031,51.9492061,POINT (6.3955031 51.9492061)
227,Bibliotheek Gendringen,library,6.3793433,51.8726407,POINT (6.3793433 51.8726407)
228,R.K. Basisschool De Klimpaal,school,6.3350736,51.9163662,POINT (6.3350736 51.9163662)
229,"CNS-Basisschool De Plataan, locatie Halderweg",school,5.6695148,52.0026765,POINT (5.6695148 52.0026765)
230,Kinderdagverblijf De Flierefluiter,kindergarten,5.6686404,52.0021152,POINT (5.6686404 52.0021152)
231,Dance Studio Bennekom,dancing_school,5.6682043,51.9997567,POINT (5.6682043 51.9997567)
232,Openbare Basisschool De Prinsenakker,school,5.6690490,52.0035591,POINT (5.669049 52.0035591)
233,Van den Top Rijopleidingen,driving_school,5.6808254,52.0035729,POINT (5.6808254 52.0035729)
